id,x,y,z,qx,qy,qz,qw
680,-17.698,199.921,3.69114,0.00608146,0.0132046,0.90104,-0.433491
681,-20.9379,197.275,3.7739,0.000704764,0.0159046,0.970297,-0.241394
682,-25.1008,196.153,3.78357,0.00259099,0.0118855,0.999384,-0.032917
683,-29.2768,196.609,3.78494,0.000554717,0.00939121,0.993214,0.115917
684,-33.0052,198.024,3.77582,-0.0180655,0.0168256,0.975646,0.217957
685,-36.6211,200.197,3.60839,-0.0170426,0.0198598,0.958903,0.282524
686,-40.2671,202.811,3.40715,-0.00667176,0.0210112,0.953713,0.299909
687,-43.4621,205.17,3.28655,-0.00871198,0.0203955,0.952638,0.303297
688,-46.6767,207.57,3.19911,-0.0155361,0.021962,0.952485,0.303394
689,-50.2832,210.237,3.06116,-0.0143668,0.0208769,0.953457,0.300464
690,-53.9032,212.866,2.90388,-0.0106962,0.0170383,0.954498,0.297538
691,-57.4924,215.447,2.73207,-0.0131577,0.0191754,0.955509,0.294043
692,-61.0932,218,2.55187,-0.016828,0.0231209,0.956587,0.29004
693,-64.7098,220.515,2.37779,-0.0212907,0.0264973,0.95776,0.285552
694,-68.3313,222.991,2.17564,-0.0152643,0.025028,0.959024,0.281802
695,-71.8336,225.33,2.03137,-0.0111094,0.0222716,0.960798,0.276133
696,-75.6425,227.715,1.87994,-0.00525985,0.0205944,0.967141,0.253351
697,-79.3332,229.749,1.79008,-0.00810959,0.018877,0.976936,0.21254
698,-83.1737,231.312,1.69667,-0.0190752,0.0259882,0.990118,0.13648
699,-87.1323,232.191,1.54899,-0.0118831,0.0301858,0.998427,0.0457471
700,-91.5774,232.213,1.46803,-0.00579574,0.0312843,0.995924,-0.0843995
701,-95.7458,231.003,1.46167,-0.0131295,0.0223332,0.973225,-0.228391
702,-99.2855,228.803,1.44136,-0.00982594,0.0232053,0.939764,-0.340894
703,-102.455,225.835,1.47307,-0.00416948,0.0227935,0.914125,-0.40477
704,-105.322,222.534,1.53897,0.000814148,0.0189636,0.898111,-0.439359
705,-107.817,219.351,1.62783,0.00147591,0.0225357,0.888509,-0.458303
706,-110.454,215.657,1.72979,0.000651239,0.0174969,0.879432,-0.475703
707,-112.846,212.005,1.83027,0.00274294,0.0161193,0.870608,-0.491707
708,-115.134,208.306,1.9428,-0.00256949,-0.018758,-0.864701,0.50193
709,-117.233,204.736,2.06191,-0.00735927,-0.0214233,-0.85922,0.511103
710,-119.28,201.053,2.20334,0.00774076,-0.0148229,-0.853062,0.521538
711,-121.217,197.287,2.23294,0.00461603,-0.0176026,-0.843085,0.537474
712,-122.988,193.492,2.2992,0.00414853,-0.020698,-0.829946,0.557445
713,-124.583,189.611,2.3865,0.00236677,-0.0218654,-0.815446,0.578415
714,-125.9,185.619,2.49748,0.000450584,-0.0227917,-0.78231,0.622471
715,-126.502,181.541,2.62951,0.00238093,-0.0220227,-0.699582,0.71421
716,-125.866,177.442,2.7819,-0.00614518,-0.0262946,-0.575431,0.817404
717,-123.975,173.709,3.00443,-0.0109424,-0.0269676,-0.449849,0.892631
718,-121.039,170.494,3.22633,-0.00779396,-0.00940014,-0.348924,0.937071
719,-117.851,167.982,3.35074,-0.0131544,-0.00648919,-0.291437,0.956478
720,-114.297,165.681,3.46516,-0.0186175,-0.00803542,-0.262447,0.964733
721,-110.665,163.51,3.57087,-0.0203274,-0.00780752,-0.254456,0.966839
722,-106.961,161.345,3.71565,-0.0235006,-0.0157935,-0.248728,0.96816
723,-103.324,159.263,3.92019,-0.0192769,-0.0115983,-0.244673,0.969345
724,-99.7453,157.242,4.09804,-0.0168472,-0.0133661,-0.240109,0.970508
725,-95.8897,155.131,4.28475,-0.0161258,-0.0169201,-0.235135,0.971682
726,-91.9447,153.034,4.42708,-0.0137473,-0.00970109,-0.229969,0.973052
727,-88.4786,151.189,4.54258,-0.0135001,-0.00210557,-0.235479,0.971783
728,-84.9093,149.239,4.6343,-0.014947,-0.000913546,-0.241851,0.970198
729,-81.3171,147.212,4.70311,-0.0180049,-0.00722546,-0.248335,0.96848
730,-77.8626,145.196,4.82161,-0.0187237,-0.0180497,-0.251906,0.967402
731,-74.4267,143.164,5.01559,-0.016466,-0.0123014,-0.25297,0.967256
732,-70.7355,141.055,5.2124,-0.0102077,0.00138446,-0.229121,0.973343
733,-66.8879,139.328,5.23405,-0.00833813,-0.00348381,-0.146039,0.989238
734,-62.6673,138.569,5.28834,-0.0104706,-0.00744366,0.00932477,0.999874
735,-58.5648,139.202,5.32817,-0.00983729,-0.00485413,0.180269,0.983556
736,-54.9676,141.136,5.34666,-0.0126109,0.00370373,0.336121,0.941727
737,-52.045,144.138,5.30406,-0.0151753,0.00257484,0.458528,0.888547
738,-49.9086,147.839,5.24603,-0.0131669,0.00322269,0.557008,0.830397
739,-48.5653,151.643,5.18795,-0.0158449,-0.00369798,0.599264,0.800386
740,-47.3147,155.522,5.1291,-0.0221748,0.0104884,0.584236,0.811213
741,-45.8231,159.285,4.979,-0.0225206,0.00518546,0.541343,0.840484
742,-43.7154,163.009,4.86229,-0.0229092,0.00464821,0.486458,0.873391
743,-41.2956,166.455,4.75378,-0.0216025,0.00424615,0.454444,0.890503
744,-38.6933,169.719,4.66294,-0.0223061,0.00438003,0.4369,0.899223
745,-35.9619,172.983,4.57249,-0.0194577,0.00535377,0.431081,0.902087
746,-33.2381,176.17,4.48583,-0.016026,0.00473023,0.429146,0.90308
747,-30.6699,179.196,4.41707,-0.013335,0.00736912,0.444292,0.895753
748,-28.2655,182.569,4.32976,-0.0127126,0.00261856,0.513593,0.857936
749,-26.7922,186.61,4.2452,-0.0181891,0.0182724,0.666015,0.745492
750,-27.0068,190.724,4.03767,-0.0117875,0.0211244,0.798306,0.601765
751,-28.8446,194.636,3.87003,-0.00662946,0.0208667,0.893242,0.449042
752,-31.9251,197.934,3.77461,-0.0151035,0.0200473,0.938488,0.3444
753,-35.2983,200.68,3.58966,-0.0154796,0.0199288,0.948979,0.314327
754,-38.5259,203.139,3.4058,-0.00998646,0.0201349,0.952351,0.304175
755,-41.95,205.65,3.27809,-0.0133162,0.0207492,0.955125,0.295172
756,-45.4465,208.147,3.16727,-0.0148195,0.0210343,0.956085,0.291959
757,-48.9342,210.589,3.03098,-0.0109033,0.0172181,0.956847,0.289877
758,-52.4352,213.026,2.89214,-0.00720069,0.0165842,0.957802,0.286858
759,-55.8695,215.378,2.78376,-0.0204318,0.01941,0.958076,0.285125
760,-59.1964,217.693,2.61559,-0.0246822,0.0236673,0.957278,0.287138
761,-62.745,220.171,2.40186,-0.0190828,0.0236726,0.955817,0.292385
762,-66.2114,222.666,2.19386,-0.0132441,0.0225395,0.953663,0.29974
763,-69.6326,225.214,2.02346,-0.00912027,0.0224041,0.95132,0.307252
764,-73.0313,227.804,1.90116,-0.0149911,0.0214423,0.949624,0.312298
765,-76.2863,230.327,1.77335,-0.0120914,0.0161993,0.949099,0.314331
766,-79.4882,232.798,1.66739,-0.0152016,0.0194794,0.954907,0.295877
767,-82.9863,234.94,1.4926,-0.0209183,0.0265133,0.980807,0.192035
768,-87.1719,235.939,1.32165,-0.0109722,0.0303076,0.999476,0.00283887
769,-91.2699,235.344,1.29035,-0.00344494,0.0306802,0.981251,-0.190246
770,-94.8374,233.132,1.36719,-0.00338827,0.0260594,0.915765,-0.400855
771,-97.099,229.512,1.46667,0.00170986,-0.0250975,-0.797385,0.602947
772,-97.3863,225.234,1.62119,-0.00428245,-0.0231071,-0.62598,0.779485
773,-95.6452,221.327,1.82625,-0.0120309,-0.0240514,-0.441615,0.896801
774,-92.6044,218.302,2.0935,-0.015044,-0.00209354,-0.328963,0.944221
775,-89.205,215.738,2.12808,-0.013965,0.0095776,-0.295181,0.955291
776,-85.7642,213.339,2.08,-0.0140535,0.0146301,-0.28597,0.958024
777,-82.2098,210.914,2.02638,-0.0112833,0.0214662,-0.281776,0.959174
778,-78.6123,208.492,1.94215,-0.0126145,0.0184365,-0.282176,0.959102
779,-75.0046,206.039,1.87174,-0.015223,0.014327,-0.284606,0.958417
780,-71.4568,203.613,1.80068,-0.0151312,0.013158,-0.284918,0.958342
781,-67.8854,201.174,1.73814,-0.0122175,0.0202196,-0.284931,0.958257
782,-64.316,198.755,1.66484,-0.014327,0.0241777,-0.284214,0.958349
783,-60.8514,196.389,1.5553,-0.0105428,0.0210303,-0.283878,0.958572
784,-57.4436,194.084,1.43743,-0.0111658,0.015371,-0.280393,0.959697
785,-53.8334,191.69,1.33916,-0.0116931,0.0208642,-0.276236,0.960792
786,-50.3732,189.448,1.22142,-0.0110212,0.0217447,-0.270201,0.962495
787,-46.8861,187.246,1.13688,-0.0062063,0.0226022,-0.268567,0.962976
788,-43.2186,184.876,0.984164,-0.00833514,0.0201191,-0.280226,0.959687
789,-39.986,182.385,0.926804,-0.0175201,-0.000469975,-0.369427,0.929095
790,-37.4802,179.082,1.00466,-0.0163871,-0.000579944,-0.525723,0.850498
791,-36.4959,174.989,1.10223,-0.0152355,-0.00515582,-0.707467,0.706564
792,-37.5873,170.946,1.23147,0.00681357,0.00237675,0.867438,-0.497492
793,-40.5003,168.138,1.2957,0.000501915,0.00671162,0.968212,-0.250041
794,-44.6756,167.192,1.30368,-4.82039e-05,0.00653269,0.999698,0.0236942
795,-48.517,168.23,1.2882,0.000578401,0.00503675,0.977152,0.212482
796,-52.0195,170.338,1.25776,-0.0448256,0.0204987,0.958802,0.279767
797,-55.3664,172.605,0.902463,-0.0380786,0.0165873,0.957951,0.28391
798,-58.984,175.056,0.567721,-0.0373577,0.0161558,0.958995,0.280484
799,-62.59,177.439,0.215875,-0.036092,0.0174915,0.96027,0.276176
800,-66.1753,179.786,-0.105035,-0.0405419,0.0188825,0.960135,0.275934
801,-69.7534,182.13,-0.434889,-0.0433182,0.0188501,0.960194,0.275312
802,-73.3015,184.447,-0.779954,-0.0403268,0.0174788,0.960271,0.275585
803,-76.8181,186.755,-1.13539,-0.0376264,0.0175732,0.960877,0.273846
804,-80.4301,189.098,-1.48192,-0.0427032,0.0204874,0.960682,0.273583
805,-83.9894,191.395,-1.84693,-0.0421745,0.0190347,0.961052,0.272468
806,-87.5262,193.669,-2.18685,-0.046223,0.0187309,0.961478,0.27032
807,-91.0807,195.936,-2.58168,-0.039741,0.0194201,0.96217,0.268837
808,-94.5777,198.135,-2.94357,-0.0395562,0.0189893,0.962615,0.267294
809,-98.055,200.351,-3.2982,-0.0461562,0.0203079,0.958697,0.279924
810,-101.331,202.72,-3.67266,-0.0330686,0.0116677,0.940506,0.337962
811,-104.102,205.788,-3.94088,-0.0309313,0.00851174,0.879569,0.474689
812,-105.601,209.826,-4.178,-0.0280034,0.00203331,0.748792,0.662211
813,-105.09,213.919,-4.32499,-0.0313732,-0.0021802,0.561476,0.826895
814,-102.577,217.171,-4.39914,-0.0326072,-0.00377985,0.310792,0.949911
815,-98.6662,218.591,-4.37556,-0.0319401,-0.0126006,0.0387342,0.998659
816,-94.6573,218.012,-4.21441,-0.0270276,-0.0173452,-0.162754,0.986144
817,-90.8017,215.987,-4.06381,-0.0130865,0.0159636,-0.276219,0.960873
818,-87.1804,213.466,-4.12676,-0.0116367,0.0155345,-0.293421,0.955786
819,-83.7954,211.072,-4.17955,-0.0105287,0.0125686,-0.28731,0.957697
820,-80.1775,208.615,-4.22294,-0.0122177,0.0139209,-0.279911,0.959847
821,-76.8375,206.422,-4.27234,-0.0137856,0.0175382,-0.273963,0.961481
822,-73.4198,204.203,-4.35779,-0.0104653,0.0157409,-0.270439,0.962552
823,-69.8648,201.944,-4.43953,-0.0112297,0.0135419,-0.268196,0.963204
824,-66.2686,199.68,-4.50752,-0.0110126,0.0158259,-0.267124,0.963469
825,-62.5391,197.322,-4.58492,-0.0082926,0.019061,-0.267611,0.963303
826,-58.9877,195.071,-4.69351,-0.00860788,0.0181337,-0.268594,0.963044
827,-55.5451,192.872,-4.77558,-0.00911876,0.0183233,-0.271064,0.962344
828,-51.9888,190.566,-4.87781,-0.00890118,0.0201221,-0.274105,0.961448
829,-48.5983,188.335,-4.96587,-0.0101324,0.0219353,-0.276458,0.960722
830,-45.239,186.121,-5.08452,-0.0104298,0.0288427,-0.27875,0.959874
831,-41.8402,183.834,-5.25783,-0.00725229,0.0215198,-0.279139,0.959982
832,-38.4654,181.583,-5.38666,-0.00689429,0.0121715,-0.277515,0.960619
833,-34.9345,179.266,-5.42848,-0.0104459,-0.00142223,-0.271389,0.962412
834,-31.4605,177.066,-5.35811,-0.0150396,-0.00490014,-0.267312,0.96348
835,-27.9728,174.886,-5.25461,-0.0212728,-0.0195082,-0.264421,0.963976
836,-24.5606,172.798,-5.01735,-0.0199106,0.00691969,-0.260933,0.965127
837,-21.0097,170.479,-5.01445,-0.00892193,0.00690909,-0.343136,0.939218
838,-18.8971,167.019,-4.9376,-0.0102339,-0.0285648,-0.646337,0.762448
839,-19.5629,162.829,-4.7588,-0.00462143,-0.0306824,-0.831933,0.55401
840,-21.754,159.33,-4.63168,-0.0018831,0.0306576,0.887683,-0.459429
841,-24.3404,155.891,-4.53327,-0.0035203,0.0305671,0.887853,-0.459096
842,-26.8179,152.543,-4.44155,-0.00474887,0.0306294,0.884093,-0.466282
843,-29.4459,148.798,-4.34862,-0.00406438,0.0324607,0.878118,-0.477326
844,-31.9816,144.945,-4.23178,-0.00209949,0.0298951,0.871435,-0.489593
845,-34.1261,141.551,-4.12396,-0.0018306,0.0314999,0.866134,-0.498814
846,-36.3636,137.828,-4.002,0.00518623,-0.033321,-0.860848,0.507742
847,-38.3992,134.343,-3.89584,0.00395906,-0.0350755,-0.858466,0.511654
848,-40.4422,130.821,-3.7569,-0.00195832,-0.0404653,-0.858341,0.511478
849,-42.6679,126.927,-3.54281,-0.00870562,-0.0343655,-0.861763,0.506073
850,-44.9203,123.204,-3.32545,0.0152729,0.0327129,0.869107,-0.493304
851,-47.0736,119.769,-3.06976,0.0120945,0.0266812,0.86896,-0.494015
852,-49.196,116.302,-2.83864,0.0151888,0.0234985,0.867454,-0.49673
853,-51.5677,112.7,-2.61424,0.0104377,0.0217119,0.89159,-0.452203
854,-54.3637,109.746,-2.4508,0.00656436,0.0177041,0.949459,-0.313322
855,-58.3253,108.377,-2.41074,0.0104116,0.0185298,0.999773,-0.00158192
856,-62.4357,109.71,-2.37896,0.00314571,0.0235722,0.967343,0.252352
857,-65.848,112.117,-2.42568,5.77666e-05,0.0293879,0.951057,0.307615
858,-69.1673,114.627,-2.49625,0.00031394,0.0298292,0.953023,0.301425
859,-72.6851,117.135,-2.56845,0.000267648,0.029966,0.957026,0.28845
860,-76.0387,119.433,-2.63762,-0.00554918,0.0301893,0.959229,0.280958
861,-79.5948,121.816,-2.7529,-0.00565882,0.0319174,0.960325,0.276991
862,-83.1723,124.172,-2.87008,-0.00562509,0.0320904,0.961098,0.274278
863,-86.7876,126.526,-2.97921,-0.00831394,0.0324891,0.961469,0.272862
864,-90.5386,128.948,-3.12695,-0.00858711,0.0300513,0.961654,0.272478
865,-94.3294,131.399,-3.26674,-0.00938503,0.0278291,0.961951,0.27164
866,-98.2497,133.904,-3.41192,-0.0113969,0.0265141,0.961936,0.271747
867,-101.621,136.07,-3.54997,-0.0119409,0.024287,0.961934,0.271939
868,-105.062,138.273,-3.68106,-0.0157737,0.0219456,0.961983,0.271767
869,-108.45,140.456,-3.83961,-0.0157626,0.0212931,0.961944,0.271959
870,-111.938,142.715,-4.00218,-0.0170403,0.0230306,0.961786,0.272297
871,-115.325,144.919,-4.17866,-0.0170837,0.0228025,0.961683,0.272681
872,-118.862,147.212,-4.35018,-0.0188939,0.0237806,0.961861,0.271845
873,-122.29,149.411,-4.53111,-0.0196935,0.0229496,0.962191,0.270692
874,-125.729,151.641,-4.71856,-0.0194556,0.0249629,0.961511,0.272938
875,-129.471,154.092,-4.93093,-0.0229899,0.0265148,0.960065,0.277568
876,-133.065,156.483,-5.16362,-0.0234983,0.0246439,0.958801,0.282031
877,-136.471,158.813,-5.39263,-0.0251323,0.0234359,0.957278,0.287118
878,-140.109,161.265,-5.64192,-0.0262672,0.023412,0.965311,0.25872
879,-143.842,163.096,-5.86271,-0.0207958,0.0245537,0.988015,0.150963
880,-148.051,163.689,-6.02798,-0.0146536,0.0283723,0.998085,-0.0529864
881,-152.02,162.47,-6.10617,-0.0124353,0.028934,0.961478,-0.273073
882,-155.202,159.509,-6.09035,-0.00648806,0.0313814,0.887325,-0.46003
883,-157.412,155.833,-6.00096,0.00293706,-0.0276549,-0.85261,0.521807
884,-159.432,151.986,-5.89517,0.000792435,-0.0280802,-0.848955,0.527719
885,-161.299,148.419,-5.77388,0.000299777,-0.0250942,-0.858103,0.512865
886,-163.512,144.959,-5.66867,-0.00579063,0.0265927,0.88803,-0.458979
887,-166.238,141.85,-5.61968,-0.00901904,0.0234311,0.933653,-0.3573
888,-169.806,139.827,-5.6441,-0.020957,0.0218274,0.989654,-0.140249
889,-173.852,139.586,-5.81863,-0.0199444,0.0086709,0.995984,0.0868507
890,-177.644,141.074,-5.99021,-0.0245435,0.0110662,0.965227,0.260024
891,-180.942,143.572,-6.24812,-0.0452937,0.0215047,0.919139,0.390729
892,-182.746,147.229,-6.57716,-0.019271,-0.00189728,0.741059,0.67116
893,-181.792,151.57,-6.69358,-0.0212476,-0.0022798,0.534174,0.845104
894,-179.43,155.249,-6.77498,-0.0221704,-0.00106828,0.468374,0.883251
895,-176.789,158.928,-6.86124,-0.0239498,-0.00211497,0.465883,0.88452
896,-174.268,162.451,-6.92992,-0.0237178,-0.00131392,0.469127,0.882811
897,-171.631,166.203,-7.01483,-0.0231918,0.000779804,0.472368,0.881096
898,-169.252,169.608,-7.09225,-0.0243141,-8.83678e-05,0.472624,0.880929
899,-166.458,173.599,-7.18839,-0.0228324,0.00346629,0.471421,0.881606
900,-164.057,177.013,-7.2865,-0.0208085,0.00255545,0.470409,0.8822
901,-161.584,180.513,-7.38231,-0.0233015,0.00250916,0.469214,0.882774
902,-159.098,184.019,-7.48541,-0.021784,0.00394587,0.469373,0.882722
903,-156.593,187.532,-7.57964,-0.0233048,0.00562155,0.468123,0.883338
904,-154.136,190.968,-7.69257,-0.0225699,0.00584752,0.467654,0.883604
905,-151.585,194.545,-7.81388,-0.0211654,0.00926717,0.473941,0.880253
906,-149.314,198.005,-7.93324,-0.0245046,0.005415,0.490289,0.871198
907,-147.174,201.434,-8.04585,-0.0240589,0.00808284,0.500095,0.865599
908,-144.888,205.262,-8.19129,-0.0240456,0.00699525,0.503303,0.863747
909,-142.697,208.908,-8.31899,-0.0226246,0.00827277,0.499644,0.865896
910,-140.453,212.486,-8.44826,-0.0216759,0.0103621,0.4874,0.872848
911,-138.101,215.883,-8.58456,-0.0260297,0.0103089,0.447263,0.893964
912,-135.104,218.823,-8.73413,-0.0235119,0.0092123,0.269809,0.962583
913,-131.098,219.615,-8.65347,-0.0397292,-0.0269172,-0.108704,0.992915
914,-127.468,217.906,-8.36819,-0.030558,-0.0233426,-0.28105,0.958922
915,-123.922,215.366,-8.09836,-0.0258783,-0.0229661,-0.29553,0.954707
916,-120.528,212.988,-7.85149,-0.0264295,-0.0229761,-0.285742,0.957666
917,-117.209,210.719,-7.59371,-0.0215811,-0.0185911,-0.283208,0.958635
918,-113.899,208.486,-7.41792,-0.021027,-0.0122622,-0.282778,0.958876
919,-110.556,206.23,-7.25934,-0.0210267,-0.0135374,-0.282538,0.95893
920,-107.206,203.971,-7.08843,-0.0275323,-0.0387153,-0.280072,0.958803
921,-103.665,201.619,-6.71512,-0.0268765,-0.0383718,-0.279813,0.958911
922,-100.124,199.255,-6.32748,-0.0290616,-0.0401528,-0.278721,0.959092
923,-96.5093,196.851,-5.95532,-0.0231824,-0.0367443,-0.277314,0.959796
924,-92.9571,194.505,-5.59721,-0.0226194,-0.0352541,-0.275962,0.960255
925,-89.3462,192.143,-5.25546,-0.0232644,-0.0349283,-0.275103,0.960498
926,-85.7272,189.777,-4.90375,-0.0238866,-0.0349996,-0.275157,0.960465
927,-82.0102,187.387,-4.54205,-0.0240287,-0.0325596,-0.271148,0.961687
928,-78.3175,185.019,-4.19688,-0.0232784,-0.030627,-0.269925,0.962113
929,-74.5995,182.646,-3.87122,-0.0261996,-0.0320663,-0.270232,0.961904
930,-70.954,180.307,-3.54147,-0.0242073,-0.0305367,-0.271356,0.96169
931,-67.3495,177.977,-3.2231,-0.0233908,-0.0290237,-0.273284,0.961211
932,-63.845,175.703,-2.91079,-0.0230981,-0.0276717,-0.27419,0.961
933,-60.4745,173.517,-2.61151,-0.0231495,-0.0255031,-0.274179,0.961062
934,-56.8947,171.182,-2.31538,-0.0212709,-0.0270045,-0.274663,0.960926
935,-53.361,168.857,-1.98702,-0.0182185,-0.0127858,-0.282945,0.958878
936,-49.9943,166.483,-1.86887,-0.0157491,0.000706122,-0.288397,0.957381
937,-46.3785,164.656,-1.84728,-0.0140704,2.20898e-05,-0.0746864,0.997108
938,-42.1539,165.143,-1.87484,-0.0137072,0.002268,0.217648,0.975928
939,-38.7349,167.384,-1.93409,-0.00889958,0.00322089,0.381362,0.924377
940,-36.0968,170.827,-1.98771,-0.0116664,0.0123799,0.535454,0.844393
941,-34.9386,174.685,-2.10486,-0.010555,0.0109731,0.678871,0.734099
942,-35.3367,179.018,-2.23202,-0.00109287,0.0123406,0.822619,0.568456
943,-37.6166,182.718,-2.30531,-0.000618208,0.00915396,0.918339,0.395687
944,-40.7142,185.517,-2.34845,0.0121727,0.00620611,0.950727,0.309727
945,-44.3874,188.112,-2.24407,0.0148426,0.00383312,0.958294,0.285373
946,-47.7359,190.39,-2.15297,0.0229253,0.00218085,0.959552,0.28059
947,-51.2153,192.698,-2.01384,0.0158043,0.00289458,0.960499,0.27782
948,-54.8054,195.063,-1.87463,0.0113476,0.00538068,0.961004,0.276251
949,-58.4541,197.46,-1.75666,0.0114387,0.00523201,0.96144,0.274726
950,-62.0039,199.767,-1.66373,0.0165869,0.00397251,0.961798,0.273228
951,-65.7022,202.156,-1.58017,0.0179876,0.00255047,0.962006,0.272424
952,-69.0414,204.307,-1.47046,0.0107296,0.0034319,0.962315,0.271704
953,-72.6287,206.623,-1.36256,0.00751616,0.00534638,0.962907,0.269674
954,-76.3638,208.999,-1.29302,0.00929432,0.00318057,0.963046,0.269157
955,-80.0226,211.33,-1.22111,0.0126326,0.00393671,0.961377,0.274919
956,-83.66,213.78,-1.13706,0.0116196,0.00415628,0.958536,0.284705
957,-87.1421,216.178,-1.03596,0.00813491,0.00536849,0.957532,0.288164
958,-90.6115,218.582,-0.941121,-0.0229003,0.0156483,0.95926,0.281159
959,-94.2995,220.81,-1.16392,-0.0221848,0.0187657,0.978904,0.202246
960,-98.3166,221.92,-1.35028,-0.0105039,0.0201078,0.999394,0.0264205
961,-102.707,221.35,-1.40451,-0.0115494,0.0251131,0.979238,-0.200821
962,-106.143,218.957,-1.39414,-0.0021968,0.0250012,0.907634,-0.419012
963,-108.38,215.391,-1.30694,0.003098,-0.0253352,-0.813657,0.580784
964,-109.044,211.238,-1.16664,-0.00559969,-0.0206568,-0.677198,0.735489
965,-107.972,207.136,-0.981442,-0.0128588,-0.0225417,-0.512523,0.858281
966,-105.529,203.722,-0.756606,-0.0143512,-0.0242314,-0.387031,0.921636
967,-102.372,200.974,-0.526273,-0.0232992,-0.0396666,-0.295958,0.954092
968,-98.9627,198.676,-0.147154,-0.018579,-0.0446525,-0.267203,0.962426
969,-95.4673,196.539,0.216054,-0.0328287,-0.0430148,-0.269017,0.961614
970,-92.0256,194.33,0.591709,-0.0258636,-0.0400474,-0.270378,0.961573
971,-88.2561,191.913,0.998323,-0.0230693,-0.0366391,-0.270616,0.961713
972,-84.7065,189.637,1.38067,-0.0243745,-0.0354242,-0.271597,0.96145
973,-80.9514,187.216,1.72373,-0.0262689,-0.0427886,-0.274151,0.960375
974,-77.6149,185.004,2.07279,-0.0249194,-0.0420566,-0.279608,0.958869
975,-74.2538,182.755,2.44833,-0.022734,-0.0332987,-0.280769,0.958928
976,-70.8885,180.507,2.79794,-0.0233467,-0.0330671,-0.279064,0.959419
977,-67.591,178.314,3.1196,-0.0247301,-0.036157,-0.276326,0.960065
978,-63.9864,175.953,3.46246,-0.0245847,-0.0361953,-0.272935,0.961037
979,-60.3263,173.608,3.8331,-0.0235013,-0.0340387,-0.268569,0.962372
980,-56.8449,171.409,4.20197,-0.0229379,-0.0345134,-0.268364,0.962426
981,-53.4912,169.128,4.56212,-0.0192779,-0.0154824,-0.33191,0.942987
982,-50.6883,166.094,4.73236,-0.0198203,-0.0039104,-0.481844,0.876024
983,-49.3001,162.042,4.87076,-0.0184227,-0.00457722,-0.662265,0.749029
984,-49.6085,158.043,5.02077,-0.00880048,-0.00809718,-0.793039,0.609052
985,-51.5337,154.271,5.08171,-0.00152033,0.00336353,0.901571,-0.432615
986,-54.6986,151.793,5.07524,-0.00253902,-0.000261423,0.978103,-0.208107
987,-58.7284,151.166,5.03964,-0.00334625,-0.00160792,0.999296,0.0373286
988,-62.786,152.397,5.01257,-0.0210656,0.00802851,0.979512,0.20012
989,-66.4957,154.359,4.82882,-0.0190539,0.00930029,0.967509,0.251943
990,-70.3092,156.657,4.62281,-0.0160699,0.00708313,0.964933,0.261908
991,-73.738,158.787,4.49721,-0.0131277,0.00671349,0.96396,0.265637
992,-77.2282,160.986,4.40748,-0.0165305,0.007937,0.963192,0.268188
993,-80.7376,163.224,4.29167,-0.0126824,0.00851396,0.962962,0.269206
994,-84.2796,165.491,4.15919,-0.00820885,0.00959675,0.963047,0.269039
995,-87.7672,167.704,4.0441,-0.0225097,0.0126512,0.96267,0.269446
996,-91.1739,169.875,3.88594,-0.0287318,0.0114401,0.962329,0.270123
997,-94.9159,172.26,3.66727,-0.025417,0.00785224,0.962103,0.271388
998,-98.5627,174.605,3.44738,-0.0205128,0.00449895,0.961661,0.273436
999,-102.072,176.89,3.28804,-0.0106169,0.00196399,0.96132,0.275221
1000,-105.561,179.179,3.2141,-0.0193548,0.00551847,0.960139,0.278797
1001,-109.146,181.635,3.08677,-0.0136782,0.00679527,0.95511,0.295859
1002,-112.483,184.226,2.98579,-0.0230478,0.00715111,0.938676,0.343954
1003,-115.368,187.172,2.77503,-0.030068,0.00193053,0.902148,0.430373
1004,-117.39,190.651,2.56588,-0.0327801,-0.00290487,0.826626,0.561787
1005,-118.041,194.971,2.39732,-0.0298965,-0.0037613,0.690928,0.722295
1006,-117.117,198.905,2.30482,-0.0278032,-0.00422208,0.572018,0.819759
1007,-115.227,202.801,2.18209,-0.031513,0.000707804,0.512234,0.858267
1008,-112.911,206.576,2.06286,-0.0322574,0.00113325,0.489568,0.871367
1009,-110.699,209.946,1.95402,-0.0311689,-0.000529798,0.48052,0.876429
1010,-108.378,213.313,1.86276,-0.0284952,-0.000974146,0.471982,0.881147
1011,-106.08,216.549,1.79101,-0.0306842,0.00210413,0.464603,0.884985
1012,-103.507,220.033,1.68767,-0.0293629,-0.0013946,0.459059,0.887919
1013,-100.882,223.569,1.60597,-0.0280697,-0.000186048,0.460194,0.887375
1014,-98.285,227.088,1.5251,-0.028221,-0.00292309,0.457609,0.888701
1015,-95.7031,230.276,1.46949,-0.0326519,-0.00470134,0.398321,0.916653
1016,-92.4613,232.844,1.42018,-0.0378284,0.00214577,0.265363,0.963404
1017,-88.5219,234.267,1.39738,-0.0405794,-0.0060909,0.0826522,0.995733
1018,-84.0976,234.005,1.50049,-0.0335443,-0.0158713,-0.117086,0.992428
1019,-80.3255,232.474,1.68631,-0.0219179,-0.00198997,-0.231362,0.972619
1020,-76.6067,230.147,1.78164,-0.0228859,-0.00193609,-0.289788,0.956815
1021,-73.34,227.829,1.88584,-0.0280494,-0.00757873,-0.296261,0.954665
